"","SVSPP","SCINAME","COMNAME","CRUISE6","STATION","PDSEX","PDID","PYLEN","PYLEST","PYNAM","PDLEN"
"1139",73,"GADUS MORHUA","ATLANTIC COD",198502,291,2,3,4000,NA,"CANCER IRRORATUS",80
"1140",73,"GADUS MORHUA","ATLANTIC COD",202102,360,1,149626,1300,"N","CANCER BOREALIS",36
"1141",73,"GADUS MORHUA","ATLANTIC COD",201902,381,1,151127,22000,"E","MERLUCCIUS BILINEARIS",75
"1142",73,"GADUS MORHUA","ATLANTIC COD",200807,241,1,2,2400,"N","CANCER BOREALIS",51
"1143",73,"GADUS MORHUA","ATLANTIC COD",199702,274,2,2,1800,NA,"CANCER IRRORATUS",50
"1144",73,"GADUS MORHUA","ATLANTIC COD",199206,277,NA,17,8000,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",32
"1145",73,"GADUS MORHUA","ATLANTIC COD",200709,243,1,1,3100,"N","CANCER IRRORATUS",56
"1146",73,"GADUS MORHUA","ATLANTIC COD",199405,69,2,1,5200,NA,"CANCER IRRORATUS",72
"1147",73,"GADUS MORHUA","ATLANTIC COD",199901,127,1,5,1200,"N","CANCER SP",27
"1148",73,"GADUS MORHUA","ATLANTIC COD",199302,328,NA,2,8000,NA,"PLEURONECTIDAE",32
"1149",73,"GADUS MORHUA","ATLANTIC COD",197805,322,1,5,30000,NA,"FISH",67
"1150",73,"GADUS MORHUA","ATLANTIC COD",201302,404,1,182579,2200,"N","CANCRIDAE",41
"1151",73,"GADUS MORHUA","ATLANTIC COD",198901,258,2,3,7400,NA,"PANDALIDAE",39
"1152",73,"GADUS MORHUA","ATLANTIC COD",199502,1,1,1,23000,NA,"SCOMBER SCOMBRUS",64
"1153",73,"GADUS MORHUA","ATLANTIC COD",199804,213,2,12,1000,"N","CANCER BOREALIS",35
"1154",73,"GADUS MORHUA","ATLANTIC COD",199802,274,2,4,13000,NA,"MERLUCCIUS BILINEARIS",76
"1155",73,"GADUS MORHUA","ATLANTIC COD",199701,121,2,8,19000,"E","CLUPEIDAE",78
"1156",73,"GADUS MORHUA","ATLANTIC COD",198202,418,2,1,20000,NA,"GADIDAE",68
"1157",73,"GADUS MORHUA","ATLANTIC COD",199502,142,2,19,2000,NA,"DECAPODA CRAB",58
"1158",73,"GADUS MORHUA","ATLANTIC COD",199706,184,2,1,1000,NA,"CANCER IRRORATUS",61
"1159",73,"GADUS MORHUA","ATLANTIC COD",199706,184,2,10,7000,NA,"CANCER IRRORATUS",81
"1160",73,"GADUS MORHUA","ATLANTIC COD",199804,368,1,1,2800,"N","CANCER BOREALIS",60
"1161",73,"GADUS MORHUA","ATLANTIC COD",199706,244,1,3,2300,NA,"CLUPEIDAE",72
"1162",73,"GADUS MORHUA","ATLANTIC COD",199801,131,2,15,8500,NA,"FISH",68
"1163",73,"GADUS MORHUA","ATLANTIC COD",199604,302,2,15,2200,NA,"CANCER IRRORATUS",34
"1164",73,"GADUS MORHUA","ATLANTIC COD",199503,326,1,21,4500,NA,"UROPHYCIS SP",41
"1165",73,"GADUS MORHUA","ATLANTIC COD",200102,316,2,8,1800,"E","CANCER BOREALIS",66
"1166",73,"GADUS MORHUA","ATLANTIC COD",198901,95,1,4,1000,NA,"CANCER IRRORATUS",50
"1167",73,"GADUS MORHUA","ATLANTIC COD",200709,285,1,1,24000,"N","CLUPEA HARENGUS",69
"1168",73,"GADUS MORHUA","ATLANTIC COD",197707,225,2,3,12500,NA,"AMMODYTES SP",56
"1169",73,"GADUS MORHUA","ATLANTIC COD",200803,321,2,2,8800,"N","PSEUDOPLEURONECTES AMERICANUS",50
"1170",73,"GADUS MORHUA","ATLANTIC COD",199604,307,1,1,24000,NA,"CLUPEIDAE",77
"1171",73,"GADUS MORHUA","ATLANTIC COD",200002,233,1,2,4200,"N","CANCER IRRORATUS",79
"1172",73,"GADUS MORHUA","ATLANTIC COD",200610,330,2,1,60100,"N","CRYPTACANTHODES MACULATUS",115
"1173",73,"GADUS MORHUA","ATLANTIC COD",199102,193,1,85,7000,NA,"APHRODITIDAE",83
"1174",73,"GADUS MORHUA","ATLANTIC COD",199908,203,1,4,2000,"N","CANCER BOREALIS",65
"1175",73,"GADUS MORHUA","ATLANTIC COD",197904,194,1,2,33000,NA,"MACROZOARCES AMERICANUS",85
"1176",73,"GADUS MORHUA","ATLANTIC COD",199604,296,2,11,3600,NA,"CANCER IRRORATUS",54
"1177",73,"GADUS MORHUA","ATLANTIC COD",199505,3,1,1,2000,NA,"CANCER IRRORATUS",47
"1178",73,"GADUS MORHUA","ATLANTIC COD",199202,203,NA,5,4300,NA,"CANCER IRRORATUS",56
"1179",73,"GADUS MORHUA","ATLANTIC COD",200101,163,2,6,8000,"N","SCOPHTHALMUS AQUOSUS",71
"1180",73,"GADUS MORHUA","ATLANTIC COD",199604,350,2,9,18500,NA,"AMMODYTES SP",78
"1181",73,"GADUS MORHUA","ATLANTIC COD",198702,249,2,6,11000,NA,"MACROZOARCES AMERICANUS",60
"1182",73,"GADUS MORHUA","ATLANTIC COD",199604,353,2,8,15400,NA,"CANCER IRRORATUS",64
"1183",73,"GADUS MORHUA","ATLANTIC COD",199701,121,2,1,17000,"E","CLUPEIDAE",80
"1184",73,"GADUS MORHUA","ATLANTIC COD",199302,238,NA,2,24000,NA,"UROPHYCIS CHUSS",101
"1185",73,"GADUS MORHUA","ATLANTIC COD",199908,283,2,4,8500,"N","MACROZOARCES AMERICANUS",46
"1186",73,"GADUS MORHUA","ATLANTIC COD",198904,192,2,9,10000,NA,"AMMODYTES SP",43
"1187",73,"GADUS MORHUA","ATLANTIC COD",198803,167,1,9,4200,NA,"DECAPODA CRAB",68
"1188",73,"GADUS MORHUA","ATLANTIC COD",199402,339,1,6,18000,NA,"HIPPOGLOSSOIDES PLATESSOIDES",67
"1189",73,"GADUS MORHUA","ATLANTIC COD",199306,290,2,5,4000,NA,"FISH",39
"1190",73,"GADUS MORHUA","ATLANTIC COD",200904,368,1,1,13000,"N","SEBASTES FASCIATUS",64
"1191",73,"GADUS MORHUA","ATLANTIC COD",200002,204,2,1,1600,"N","CANCER IRRORATUS",46
"1192",73,"GADUS MORHUA","ATLANTIC COD",200209,249,2,1,3400,"N","CANCER BOREALIS",44
"1193",73,"GADUS MORHUA","ATLANTIC COD",200407,164,1,1,3800,"N","CANCER IRRORATUS",71
"1194",73,"GADUS MORHUA","ATLANTIC COD",198603,223,1,2,12700,NA,"UROPHYCIS CHUSS",93
"1195",73,"GADUS MORHUA","ATLANTIC COD",198405,259,2,14,28000,NA,"MERLUCCIUS BILINEARIS",75
"1196",73,"GADUS MORHUA","ATLANTIC COD",198702,335,2,8,4000,NA,"GADIDAE",39
"1197",73,"GADUS MORHUA","ATLANTIC COD",199002,202,1,3,4000,NA,"CANCER BOREALIS",95
"1198",73,"GADUS MORHUA","ATLANTIC COD",201504,237,1,109042,10400,"N","AMMODYTES SP",51
"1199",73,"GADUS MORHUA","ATLANTIC COD",200002,233,1,2,18000,"N","SCOMBER SCOMBRUS",79
"1200",73,"GADUS MORHUA","ATLANTIC COD",199402,304,2,3,5000,NA,"OCTOPODA",58
"1201",73,"GADUS MORHUA","ATLANTIC COD",198702,200,1,2,1500,NA,"ISOPODA",73
"1202",73,"GADUS MORHUA","ATLANTIC COD",198405,331,1,6,700,NA,"HYAS SP",67
"1203",73,"GADUS MORHUA","ATLANTIC COD",198904,258,2,14,300,NA,"CANCER BOREALIS",65
"1204",73,"GADUS MORHUA","ATLANTIC COD",200407,216,2,5,12000,"E","PEPRILUS TRIACANTHUS",57
"1205",73,"GADUS MORHUA","ATLANTIC COD",199302,330,NA,12,10000,NA,"PSEUDOPLEURONECTES AMERICANUS",54
"1206",73,"GADUS MORHUA","ATLANTIC COD",198502,154,1,3,4000,NA,"DECAPODA CRAB",999.99
"1207",73,"GADUS MORHUA","ATLANTIC COD",198603,282,2,1,3000,NA,"DECAPODA CRAB",62
"1208",73,"GADUS MORHUA","ATLANTIC COD",197804,180,2,1,12000,NA,"MACROZOARCES AMERICANUS",104
"1209",73,"GADUS MORHUA","ATLANTIC COD",201604,251,2,113986,4500,"N","CANCER BOREALIS",67
"1210",73,"GADUS MORHUA","ATLANTIC COD",199503,261,1,3,18500,NA,"MERLUCCIUS BILINEARIS",85
"1211",73,"GADUS MORHUA","ATLANTIC COD",199004,313,2,2,24000,NA,"MERLUCCIUS BILINEARIS",82
"1212",73,"GADUS MORHUA","ATLANTIC COD",199306,196,1,1,800,NA,"CANCER IRRORATUS",62
"1213",73,"GADUS MORHUA","ATLANTIC COD",200407,237,1,1,3500,"N","SEBASTES FASCIATUS",26
"1214",73,"GADUS MORHUA","ATLANTIC COD",198801,260,1,1,1500,NA,"CRUSTACEA SHRIMP",57
"1215",73,"GADUS MORHUA","ATLANTIC COD",199502,145,1,5,14000,NA,"MERLUCCIUS BILINEARIS",61
"1216",73,"GADUS MORHUA","ATLANTIC COD",199802,266,1,2,4600,NA,"PANDALIDAE",66
"1217",73,"GADUS MORHUA","ATLANTIC COD",200101,165,1,6,21000,"N","PAGUROIDEA",71
"1218",73,"GADUS MORHUA","ATLANTIC COD",198202,223,1,1,12000,NA,"PSEUDOPLEURONECTES AMERICANUS",59
"1219",73,"GADUS MORHUA","ATLANTIC COD",199301,76,0,1,2300,NA,"CANCER IRRORATUS",54
"1220",73,"GADUS MORHUA","ATLANTIC COD",200102,312,2,1,27000,"N","CLUPEA HARENGUS",105
"1221",73,"GADUS MORHUA","ATLANTIC COD",199905,2,2,9,23000,"E","CLUPEA HARENGUS",64
"1222",73,"GADUS MORHUA","ATLANTIC COD",198702,331,2,7,300,NA,"CRUSTACEA SHRIMP",40
"1223",73,"GADUS MORHUA","ATLANTIC COD",200102,317,2,7,40500,"N","LUMPENUS LUMPRETAEFORMIS",52
"1224",73,"GADUS MORHUA","ATLANTIC COD",198405,263,1,24,20000,NA,"GADIDAE",67
"1225",73,"GADUS MORHUA","ATLANTIC COD",201204,399,1,206102,500,"N","DECAPODA CRAB",31
"1226",73,"GADUS MORHUA","ATLANTIC COD",201504,237,1,109042,10500,"N","AMMODYTES SP",51
"1227",73,"GADUS MORHUA","ATLANTIC COD",199602,222,2,2,4100,NA,"CANCER IRRORATUS",60
"1228",73,"GADUS MORHUA","ATLANTIC COD",200209,225,2,45,45600,"N","MERLUCCIUS BILINEARIS",97
"1229",73,"GADUS MORHUA","ATLANTIC COD",199604,353,2,8,24000,NA,"CLUPEA HARENGUS",64
"1230",73,"GADUS MORHUA","ATLANTIC COD",199702,290,2,23,25000,NA,"HIPPOGLOSSOIDES PLATESSOIDES",66
"1231",73,"GADUS MORHUA","ATLANTIC COD",201302,393,1,176647,12000,"N","OSTEICHTHYES",55
"1232",73,"GADUS MORHUA","ATLANTIC COD",199602,252,1,3,8200,NA,"PERISTEDION MINIATUM",67
"1233",73,"GADUS MORHUA","ATLANTIC COD",198603,149,2,1,7200,NA,"CANCER IRRORATUS",85
"1234",73,"GADUS MORHUA","ATLANTIC COD",199202,203,NA,1,5000,NA,"CANCER IRRORATUS",76
"1235",73,"GADUS MORHUA","ATLANTIC COD",199206,353,NA,10,3000,NA,"CANCER BOREALIS",43
"1236",73,"GADUS MORHUA","ATLANTIC COD",199301,63,0,2,12100,NA,"CITHARICHTHYS ARCTIFRONS",46
"1237",73,"GADUS MORHUA","ATLANTIC COD",199105,302,2,4,28000,NA,"ALOSA PSEUDOHARENGUS",79
"1238",73,"GADUS MORHUA","ATLANTIC COD",199802,338,2,2,12000,NA,"MERLUCCIUS BILINEARIS",71
"1239",73,"GADUS MORHUA","ATLANTIC COD",199804,214,1,2,8000,"N","MYOXOCEPHALUS OCTODECEMSPINOSUS",58
"1240",73,"GADUS MORHUA","ATLANTIC COD",199502,141,1,15,27000,NA,"CLUPEA HARENGUS",90
"1241",73,"GADUS MORHUA","ATLANTIC COD",199706,290,2,3,3500,NA,"CANCER SP",50
"1242",73,"GADUS MORHUA","ATLANTIC COD",198002,296,2,8,6500,NA,"PLEURONECTIFORMES",36
"1243",73,"GADUS MORHUA","ATLANTIC COD",198702,190,2,2,10000,NA,"MERLUCCIUS BILINEARIS",84
"1244",73,"GADUS MORHUA","ATLANTIC COD",198901,294,2,5,15600,NA,"MACROZOARCES AMERICANUS",53
"1245",73,"GADUS MORHUA","ATLANTIC COD",198803,179,1,1,1000,NA,"CANCER BOREALIS",58
"1246",73,"GADUS MORHUA","ATLANTIC COD",200510,297,2,7,12000,"N","OSTEICHTHYES",73
"1247",73,"GADUS MORHUA","ATLANTIC COD",198801,238,1,9,10000,NA,"POLYCHAETA",51
"1248",73,"GADUS MORHUA","ATLANTIC COD",198803,315,1,1,13000,NA,"SEBASTES FASCIATUS",58
"1249",73,"GADUS MORHUA","ATLANTIC COD",199201,88,0,1,11000,NA,"UROPHYCIS CHUSS",81
"1250",73,"GADUS MORHUA","ATLANTIC COD",200201,156,2,2,2700,"N","CANCRIDAE",74
"1251",73,"GADUS MORHUA","ATLANTIC COD",198801,128,2,1,25000,NA,"RAJA SP",109
"1252",73,"GADUS MORHUA","ATLANTIC COD",201902,358,2,138584,5000,"N","CANCER BOREALIS",55
"1253",73,"GADUS MORHUA","ATLANTIC COD",200102,187,2,1,21000,"N","SCOMBER SCOMBRUS",59
"1254",73,"GADUS MORHUA","ATLANTIC COD",198901,211,1,7,5800,NA,"AMMODYTES SP",72
"1255",73,"GADUS MORHUA","ATLANTIC COD",199602,331,2,31,16000,NA,"CLUPEIDAE",70
"1256",73,"GADUS MORHUA","ATLANTIC COD",199801,125,1,32,19000,NA,"CLUPEIDAE",82
"1257",73,"GADUS MORHUA","ATLANTIC COD",199702,290,2,7,27000,NA,"CLUPEA HARENGUS",52
"1258",73,"GADUS MORHUA","ATLANTIC COD",200703,324,2,1,5500,"N","CANCER IRRORATUS",64
"1259",73,"GADUS MORHUA","ATLANTIC COD",198008,354,1,1,7600,NA,"AMMODYTES SP",77
"1260",73,"GADUS MORHUA","ATLANTIC COD",201105,276,2,182139,700,"N","CANCRIDAE",27
"1261",73,"GADUS MORHUA","ATLANTIC COD",199908,268,1,2,1500,"N","CANCER IRRORATUS",29
"1262",73,"GADUS MORHUA","ATLANTIC COD",199204,1,0,1,28000,NA,"CLUPEIDAE",83
"1263",73,"GADUS MORHUA","ATLANTIC COD",199402,285,2,3,1800,NA,"MERLUCCIUS BILINEARIS",45
"1264",73,"GADUS MORHUA","ATLANTIC COD",201304,361,2,346365,3400,"E","BATHYPOLYPUS ARCTICUS",35
"1265",73,"GADUS MORHUA","ATLANTIC COD",198702,187,2,1,5000,NA,"OVALIPES SP",79
"1266",73,"GADUS MORHUA","ATLANTIC COD",199701,121,1,4,21000,"E","CLUPEIDAE",71
"1267",73,"GADUS MORHUA","ATLANTIC COD",198102,349,1,6,2500,NA,"UROPHYCIS CHUSS",91
"1268",73,"GADUS MORHUA","ATLANTIC COD",199301,81,0,4,26000,NA,"PSEUDOPLEURONECTES AMERICANUS",100
"1269",73,"GADUS MORHUA","ATLANTIC COD",198904,192,1,15,11000,NA,"AMMODYTES SP",38
"1270",73,"GADUS MORHUA","ATLANTIC COD",199402,326,1,1,16000,NA,"MERLUCCIUS BILINEARIS",60
"1271",73,"GADUS MORHUA","ATLANTIC COD",199202,237,NA,1,15000,NA,"MERLUCCIUS BILINEARIS",80
"1272",73,"GADUS MORHUA","ATLANTIC COD",199004,212,2,10,10000,NA,"LOLIGO SP",76
"1273",73,"GADUS MORHUA","ATLANTIC COD",199801,66,2,1,1300,NA,"CANCER SP",37
"1274",73,"GADUS MORHUA","ATLANTIC COD",201102,153,2,1,9500,"N","GADIFORMES",54
"1275",73,"GADUS MORHUA","ATLANTIC COD",199302,233,NA,2,24500,NA,"CLUPEIDAE",95
"1276",73,"GADUS MORHUA","ATLANTIC COD",199905,2,1,7,1200,"N","CANCER IRRORATUS",52
"1277",73,"GADUS MORHUA","ATLANTIC COD",200407,164,1,1,1300,"N","CANCER IRRORATUS",71
"1278",73,"GADUS MORHUA","ATLANTIC COD",199908,186,2,3,6100,"N","DECAPODA CRAB",76
"1279",73,"GADUS MORHUA","ATLANTIC COD",199702,244,1,5,400,NA,"CANCER IRRORATUS",65
"1280",73,"GADUS MORHUA","ATLANTIC COD",199604,342,2,9,4200,NA,"CANCER IRRORATUS",72
"1281",73,"GADUS MORHUA","ATLANTIC COD",199802,313,1,6,7200,NA,"LUMPENUS MACULATUS",46
"1282",73,"GADUS MORHUA","ATLANTIC COD",199602,331,1,14,14000,NA,"CLUPEIDAE",41
"1283",73,"GADUS MORHUA","ATLANTIC COD",199802,242,2,2,13800,NA,"PHOLIS GUNNELLUS",83
"1284",73,"GADUS MORHUA","ATLANTIC COD",198901,91,1,3,3900,NA,"SCOPHTHALMUS AQUOSUS",58
"1285",73,"GADUS MORHUA","ATLANTIC COD",199701,121,1,13,19500,"E","CLUPEIDAE",74
"1286",73,"GADUS MORHUA","ATLANTIC COD",199908,203,1,4,1100,"N","CANCER BOREALIS",65
"1287",73,"GADUS MORHUA","ATLANTIC COD",200005,334,2,6,4000,"N","CANCER BOREALIS",72
"1288",73,"GADUS MORHUA","ATLANTIC COD",199401,87,2,7,11000,NA,"SYNGNATHIDAE",60
"1289",73,"GADUS MORHUA","ATLANTIC COD",198904,262,2,3,28300,NA,"CLUPEIDAE",999.99
"1290",73,"GADUS MORHUA","ATLANTIC COD",200503,314,1,1,8000,"N","ULVARIA SUBBIFURCATA",51
"1291",73,"GADUS MORHUA","ATLANTIC COD",199206,353,NA,6,4700,NA,"HOMARUS AMERICANUS",62
"1292",73,"GADUS MORHUA","ATLANTIC COD",199306,190,2,3,1000,NA,"CANCER SP",33
"1293",73,"GADUS MORHUA","ATLANTIC COD",199204,14,0,8,26200,NA,"CLUPEA HARENGUS",75
"1294",73,"GADUS MORHUA","ATLANTIC COD",198702,187,2,2,4000,NA,"CANCER SP",999.99
"1295",73,"GADUS MORHUA","ATLANTIC COD",199102,324,0,30,15000,NA,"FISH",62
"1296",73,"GADUS MORHUA","ATLANTIC COD",199306,196,1,1,1000,NA,"MAJIDAE",62
"1297",73,"GADUS MORHUA","ATLANTIC COD",199202,228,NA,2,26000,NA,"CLUPEIDAE",92
"1298",73,"GADUS MORHUA","ATLANTIC COD",200407,238,1,2,500,"N","DECAPODA CRAB",15
"1299",73,"GADUS MORHUA","ATLANTIC COD",198803,167,1,9,2000,NA,"DECAPODA CRAB",68
"1300",73,"GADUS MORHUA","ATLANTIC COD",198702,191,1,1,1800,NA,"CRUSTACEA SHRIMP",40
"1301",73,"GADUS MORHUA","ATLANTIC COD",200902,301,2,1,13000,"E","AMMODYTES SP",75
"1302",73,"GADUS MORHUA","ATLANTIC COD",201404,279,1,114200,3500,"N","MYOXOCEPHALUS OCTODECEMSPINOSUS",48
"1303",73,"GADUS MORHUA","ATLANTIC COD",199302,261,NA,1,5900,NA,"MACROZOARCES AMERICANUS",47
"1304",73,"GADUS MORHUA","ATLANTIC COD",198803,242,2,1,32000,NA,"CLUPEA HARENGUS",64
"1305",73,"GADUS MORHUA","ATLANTIC COD",199706,251,1,1,12000,NA,"CANCER BOREALIS",106
"1306",73,"GADUS MORHUA","ATLANTIC COD",200201,156,2,2,5500,"N","UROPHYCIS CHUSS",74
"1307",73,"GADUS MORHUA","ATLANTIC COD",200102,317,2,7,29500,"N","LUMPENUS LUMPRETAEFORMIS",52
"1308",73,"GADUS MORHUA","ATLANTIC COD",198502,293,2,5,5000,NA,"CANCER IRRORATUS",72
"1309",73,"GADUS MORHUA","ATLANTIC COD",198405,265,2,1,13000,NA,"FISH",99
"1310",73,"GADUS MORHUA","ATLANTIC COD",199002,209,1,8,5500,NA,"FISH",49
"1311",73,"GADUS MORHUA","ATLANTIC COD",201304,361,2,346416,3400,"N","CANCER IRRORATUS",48
"1312",73,"GADUS MORHUA","ATLANTIC COD",198606,197,2,1,7000,NA,"CANCER IRRORATUS",114
"1313",73,"GADUS MORHUA","ATLANTIC COD",199002,242,1,16,27000,NA,"CLUPEIDAE",73
"1314",73,"GADUS MORHUA","ATLANTIC COD",199303,51,0,7,29000,NA,"CLUPEIDAE",75
"1315",73,"GADUS MORHUA","ATLANTIC COD",199702,292,1,7,15000,NA,"AMMODYTES SP",60
"1316",73,"GADUS MORHUA","ATLANTIC COD",199702,293,2,2,1500,NA,"MAJIDAE",49
"1317",73,"GADUS MORHUA","ATLANTIC COD",202102,231,2,80634,2500,"N","CANCER BOREALIS",47
"1318",73,"GADUS MORHUA","ATLANTIC COD",199204,1,0,1,22000,NA,"CLUPEIDAE",83
"1319",73,"GADUS MORHUA","ATLANTIC COD",201804,316,2,169767,6000,"N","CANCER BOREALIS",65
"1320",73,"GADUS MORHUA","ATLANTIC COD",199902,156,2,1,1000,"N","CANCER IRRORATUS",42
"1321",73,"GADUS MORHUA","ATLANTIC COD",199105,189,1,3,2500,NA,"CANCER IRRORATUS",43
"1322",73,"GADUS MORHUA","ATLANTIC COD",201504,344,2,159232,4300,"N","BATHYPOLYPUS ARCTICUS",57
"1323",73,"GADUS MORHUA","ATLANTIC COD",199306,193,2,3,2000,NA,"XANTHIDAE",48
"1324",73,"GADUS MORHUA","ATLANTIC COD",199604,303,1,9,1000,NA,"CANCER IRRORATUS",25
"1325",73,"GADUS MORHUA","ATLANTIC COD",200303,212,1,1,24000,"E","GADIDAE",79
"1326",73,"GADUS MORHUA","ATLANTIC COD",199602,266,1,15,7200,NA,"CANCER IRRORATUS",70
"1327",73,"GADUS MORHUA","ATLANTIC COD",199804,215,2,5,1000,"N","DECAPODA CRAB",35
"1328",73,"GADUS MORHUA","ATLANTIC COD",199306,207,2,3,3000,NA,"CANCER SP",67
"1329",73,"GADUS MORHUA","ATLANTIC COD",200002,232,1,1,1800,"N","OVALIPES OCELLATUS",77
"1330",73,"GADUS MORHUA","ATLANTIC COD",200002,233,1,2,19000,"N","SCOMBER SCOMBRUS",79
"1331",73,"GADUS MORHUA","ATLANTIC COD",199503,261,1,1,26200,NA,"MERLUCCIUS BILINEARIS",105
"1332",73,"GADUS MORHUA","ATLANTIC COD",199301,77,0,2,7500,NA,"MERLUCCIUS BILINEARIS",40
"1333",73,"GADUS MORHUA","ATLANTIC COD",198803,222,1,3,2000,NA,"CANCER SP",70
"1334",73,"GADUS MORHUA","ATLANTIC COD",201302,321,1,139101,20000,"E","OSTEICHTHYES",43
"1335",73,"GADUS MORHUA","ATLANTIC COD",199602,201,1,3,1100,NA,"CANCER SP",47
"1336",73,"GADUS MORHUA","ATLANTIC COD",200306,118,2,5,13500,"E","SCOMBER SCOMBRUS",58
"1337",73,"GADUS MORHUA","ATLANTIC COD",200407,299,2,1,6000,"E","GERYON QUINQUEDENS",117
"1338",73,"GADUS MORHUA","ATLANTIC COD",201001,355,2,16,13000,"N","MERLUCCIUS BILINEARIS",123
"1339",73,"GADUS MORHUA","ATLANTIC COD",199102,297,2,41,13000,NA,"FISH",70
"1340",73,"GADUS MORHUA","ATLANTIC COD",199602,335,2,13,1700,NA,"CLUPEA HARENGUS",60
"1341",73,"GADUS MORHUA","ATLANTIC COD",199102,220,1,70,21000,NA,"FISH",66
"1342",73,"GADUS MORHUA","ATLANTIC COD",198302,173,2,1,11000,NA,"FISH",88
"1343",73,"GADUS MORHUA","ATLANTIC COD",201001,386,1,1,12000,"N","AMMODYTES SP",38
"1344",73,"GADUS MORHUA","ATLANTIC COD",200202,249,1,1,13500,"N","AMMODYTES SP",60
"1345",73,"GADUS MORHUA","ATLANTIC COD",198502,306,1,4,24000,NA,"MACROURIDAE",75
"1346",73,"GADUS MORHUA","ATLANTIC COD",200202,250,1,10,17500,"N","AMMODYTES SP",50
"1347",73,"GADUS MORHUA","ATLANTIC COD",201804,316,2,169767,3500,"N","CANCER BOREALIS",65
"1348",73,"GADUS MORHUA","ATLANTIC COD",200209,217,2,1,6000,"N","CANCRIDAE",61
"1349",73,"GADUS MORHUA","ATLANTIC COD",199902,275,1,1,5000,"N","CANCER BOREALIS",53
"1350",73,"GADUS MORHUA","ATLANTIC COD",199503,224,1,3,2200,NA,"CANCER SP",60
"1351",73,"GADUS MORHUA","ATLANTIC COD",199301,77,0,4,7000,NA,"UROPHYCIS CHUSS",53
"1352",73,"GADUS MORHUA","ATLANTIC COD",198502,264,2,5,6000,NA,"CANCER SP",80
"1353",73,"GADUS MORHUA","ATLANTIC COD",198904,192,1,12,800,NA,"AMMODYTES SP",35
"1354",73,"GADUS MORHUA","ATLANTIC COD",197308,241,2,5,8500,NA,"MYOXOCEPHALUS SCORPIUS",71
"1355",73,"GADUS MORHUA","ATLANTIC COD",199602,266,1,17,4600,NA,"MYOXOCEPHALUS OCTODECEMSPINOSUS",62
"1356",73,"GADUS MORHUA","ATLANTIC COD",199306,207,1,2,6000,NA,"CANCER SP",75
"1357",73,"GADUS MORHUA","ATLANTIC COD",199706,309,2,2,8000,NA,"CANCER BOREALIS",97
"1358",73,"GADUS MORHUA","ATLANTIC COD",200503,213,2,7,22000,"E","MELANOGRAMMUS AEGLEFINUS",84
"1359",73,"GADUS MORHUA","ATLANTIC COD",199302,261,NA,1,4800,NA,"MACROZOARCES AMERICANUS",47
"1360",73,"GADUS MORHUA","ATLANTIC COD",202102,287,2,108125,4300,"N","FISH LARVAE",64
"1361",73,"GADUS MORHUA","ATLANTIC COD",198401,267,1,1,13000,NA,"PLEURONECTIFORMES",89
"1362",73,"GADUS MORHUA","ATLANTIC COD",198904,339,2,7,13000,NA,"FISH",53
"1363",73,"GADUS MORHUA","ATLANTIC COD",201105,242,1,166487,2500,"E","CANCRIDAE",38
"1364",73,"GADUS MORHUA","ATLANTIC COD",199802,310,1,1,10000,NA,"ENCHELYOPUS CIMBRIUS",52
"1365",73,"GADUS MORHUA","ATLANTIC COD",198603,238,1,3,1000,NA,"DECAPODA CRAB",22
"1366",73,"GADUS MORHUA","ATLANTIC COD",198702,194,1,16,1300,NA,"DECAPODA CRAB",48
"1367",73,"GADUS MORHUA","ATLANTIC COD",200002,278,1,12,4000,"N","CYCLOPTERIDAE",45
"1368",73,"GADUS MORHUA","ATLANTIC COD",199503,308,1,1,15000,NA,"MERLUCCIUS BILINEARIS",45
"1369",73,"GADUS MORHUA","ATLANTIC COD",200002,306,1,3,3000,"N","CANCER BOREALIS",52
"1370",73,"GADUS MORHUA","ATLANTIC COD",199804,214,1,2,8000,"N","AMMODYTES SP",58
"1371",73,"GADUS MORHUA","ATLANTIC COD",199908,203,2,5,2900,"N","CANCER IRRORATUS",74
"1372",73,"GADUS MORHUA","ATLANTIC COD",199401,86,2,1,7500,NA,"PLEURONECTIFORMES",44
"1373",73,"GADUS MORHUA","ATLANTIC COD",199908,204,2,1,3200,"N","CANCER IRRORATUS",69
"1374",73,"GADUS MORHUA","ATLANTIC COD",199804,365,1,11,2000,"N","CANCER SP",39
"1375",73,"GADUS MORHUA","ATLANTIC COD",200503,317,1,15,1700,"N","CANCER IRRORATUS",40
"1376",73,"GADUS MORHUA","ATLANTIC COD",199302,231,NA,1,26000,NA,"CLUPEA HARENGUS",83
"1377",73,"GADUS MORHUA","ATLANTIC COD",199004,202,2,7,24000,NA,"FISH",70
"1378",73,"GADUS MORHUA","ATLANTIC COD",199302,233,NA,2,25000,NA,"CLUPEIDAE",95
"1379",73,"GADUS MORHUA","ATLANTIC COD",198502,329,2,6,7000,NA,"CALOCARIS SP",69
"1380",73,"GADUS MORHUA","ATLANTIC COD",199402,101,2,1,7800,NA,"CANCER IRRORATUS",52
"1381",73,"GADUS MORHUA","ATLANTIC COD",198904,192,1,12,1100,NA,"AMMODYTES SP",35
"1382",73,"GADUS MORHUA","ATLANTIC COD",199306,197,1,2,1500,NA,"CANCER IRRORATUS",74
